t,xA,yA,xB,yB,xC,yC
8.036498,-1.312495,1.529761,-1.082211,2.438333,0.192002,1.741035
8.040885,-1.311342,1.528898,-1.081878,2.437889,0.191975,1.740653
8.045271,-1.311129,1.528948,-1.081528,2.437897,0.192355,1.740506
8.049658,-1.311577,1.529935,-1.081255,2.439016,0.192735,1.741818
8.054045,-1.311032,1.528984,-1.081139,2.437816,0.192243,1.740776
8.058432,-1.310427,1.528047,-1.080990,2.437238,0.191914,1.739705
8.062818,-1.310341,1.528176,-1.080562,2.437033,0.192608,1.740023
8.067205,-1.310597,1.528657,-1.080576,2.437829,0.192771,1.740713
8.071592,-1.310932,1.528949,-1.080837,2.438169,0.192936,1.741224
8.075979,-1.310178,1.529020,-1.080233,2.438727,0.193741,1.741670
8.080365,-1.310986,1.529221,-1.080771,2.438125,0.193070,1.740887
8.084752,-1.310694,1.528163,-1.080603,2.436900,0.192600,1.739675
8.089139,-1.311279,1.529523,-1.080917,2.438184,0.192971,1.740801
8.093526,-1.311491,1.529886,-1.081146,2.438726,0.192864,1.741197
8.097912,-1.310997,1.528639,-1.080887,2.437513,0.192770,1.740284
8.102299,-1.311238,1.528215,-1.081299,2.437179,0.192084,1.739576
8.106686,-1.311286,1.529077,-1.081158,2.437718,0.192649,1.740548
8.111072,-1.312098,1.529504,-1.081096,2.438445,0.192521,1.741002
8.115459,-1.312139,1.529437,-1.081964,2.438284,0.192161,1.740864
8.119846,-1.312025,1.529566,-1.081289,2.438239,0.192386,1.740904
8.124233,-1.310758,1.529054,-1.080707,2.438220,0.193122,1.740927
8.128619,-1.310858,1.527712,-1.080639,2.436647,0.192271,1.739266
8.133006,-1.310815,1.528841,-1.080686,2.438047,0.192801,1.740633
8.137393,-1.310938,1.528911,-1.080608,2.437823,0.192537,1.740430
8.141780,-1.310078,1.528577,-1.079969,2.437833,0.194112,1.740550
8.146166,-1.311039,1.529031,-1.080693,2.437795,0.192961,1.740441
8.150553,-1.311686,1.529148,-1.081157,2.437910,0.192421,1.740371
8.154940,-1.311720,1.529303,-1.081088,2.437987,0.192421,1.740694
8.159327,-1.310519,1.528422,-1.080308,2.437146,0.192897,1.740069
8.163713,-1.311801,1.529488,-1.081197,2.438264,0.192116,1.740574
8.168100,-1.311452,1.529363,-1.081077,2.438180,0.192502,1.740569
8.172487,-1.311612,1.529275,-1.080917,2.438206,0.192361,1.740521
8.176873,-1.311334,1.530196,-1.080579,2.438940,0.193071,1.741454
8.181260,-1.311082,1.528824,-1.081289,2.437751,0.191543,1.740045
8.185647,-1.311376,1.529440,-1.081299,2.438446,0.192197,1.740742
8.190034,-1.311406,1.529364,-1.081243,2.438397,0.192298,1.740829
8.194420,-1.309405,1.528027,-1.079933,2.437618,0.193457,1.740439
8.198807,-1.310863,1.528281,-1.080842,2.437445,0.191871,1.739878
8.203194,-1.311521,1.529069,-1.081201,2.438086,0.191704,1.740544
8.207581,-1.311625,1.529175,-1.081270,2.437986,0.191932,1.740567
8.211967,-1.310310,1.528992,-1.080097,2.438271,0.193301,1.741170
8.216354,-1.311601,1.530041,-1.080908,2.438910,0.192924,1.741686
8.220741,-1.311575,1.529024,-1.081355,2.437907,0.192282,1.740242
8.225128,-1.311490,1.529148,-1.080910,2.437981,0.192571,1.740457
8.229514,-1.311272,1.529265,-1.080668,2.438203,0.192748,1.740767
8.233901,-1.311315,1.529041,-1.081161,2.438240,0.192670,1.740772
8.238288,-1.309922,1.527656,-1.080474,2.436905,0.192854,1.739733
8.242674,-1.311761,1.529509,-1.081033,2.438105,0.192349,1.740251
8.247061,-1.311089,1.528762,-1.080877,2.437597,0.192453,1.739868
8.251448,-1.311060,1.528950,-1.080766,2.438022,0.192895,1.740544
8.255835,-1.310248,1.528830,-1.080153,2.438074,0.193327,1.740655
8.260221,-1.311706,1.528475,-1.081476,2.437111,0.191517,1.739410
8.264608,-1.311917,1.529911,-1.081280,2.438657,0.192432,1.741104
8.268995,-1.311507,1.529341,-1.080916,2.437847,0.192208,1.740497
8.273382,-1.310605,1.528965,-1.080314,2.438030,0.193003,1.740599
8.277768,-1.311999,1.529196,-1.081782,2.437804,0.191672,1.739913
8.282155,-1.311682,1.529571,-1.081101,2.438409,0.192278,1.740652
8.286542,-1.310975,1.528520,-1.080597,2.437674,0.192940,1.740359
8.290929,-1.311234,1.529313,-1.080580,2.438146,0.193098,1.740902
8.295315,-1.311472,1.529624,-1.080640,2.438568,0.192698,1.741084
8.299702,-1.311235,1.529271,-1.080680,2.438144,0.192633,1.740678
8.304089,-1.310578,1.528307,-1.080142,2.437766,0.192849,1.740045
8.308476,-1.310791,1.529605,-1.080099,2.438836,0.193736,1.741333
8.312862,-1.311324,1.529584,-1.080557,2.438443,0.193362,1.741167
8.317249,-1.311370,1.529205,-1.081149,2.437800,0.192626,1.740481
8.321636,-1.311228,1.529087,-1.080854,2.438005,0.192457,1.740460
8.326022,-1.310138,1.528754,-1.080068,2.437879,0.193610,1.740757
8.330409,-1.310561,1.529176,-1.080545,2.438118,0.193522,1.741026
8.334796,-1.311268,1.529501,-1.081018,2.438152,0.192718,1.740877
8.339183,-1.311985,1.529523,-1.081250,2.437871,0.192238,1.740437
8.343569,-1.311029,1.529533,-1.080695,2.438144,0.192781,1.740927
8.347956,-1.310938,1.529640,-1.080600,2.438059,0.193050,1.740779
8.352343,-1.312890,1.529984,-1.082403,2.438206,0.191402,1.740426
8.356730,-1.311154,1.529322,-1.080720,2.438001,0.192663,1.740846
8.361116,-1.311420,1.528981,-1.081313,2.437721,0.192086,1.740321
8.365503,-1.311897,1.528499,-1.081579,2.437472,0.191709,1.739695
8.369890,-1.310901,1.528999,-1.080716,2.438041,0.192837,1.740454
8.374277,-1.310697,1.528909,-1.080831,2.438375,0.193255,1.740997
8.378663,-1.310932,1.528705,-1.080995,2.437762,0.192489,1.740269
8.383050,-1.311139,1.528748,-1.080968,2.437559,0.192264,1.740040
8.387437,-1.311075,1.529144,-1.080991,2.438000,0.192615,1.740453
8.391823,-1.310575,1.529133,-1.080075,2.438169,0.193668,1.741032
8.396210,-1.312057,1.529636,-1.081595,2.438317,0.192499,1.740827
8.400597,-1.311910,1.529317,-1.081460,2.437947,0.192172,1.740448
8.404984,-1.311578,1.529262,-1.081374,2.438326,0.192562,1.740825
8.409370,-1.311715,1.529290,-1.081102,2.437983,0.192939,1.741032
8.413757,-1.310955,1.528648,-1.081236,2.437626,0.192616,1.740413
8.418144,-1.310861,1.528273,-1.081005,2.437370,0.192387,1.740048
8.422531,-1.311194,1.528517,-1.081322,2.437440,0.191832,1.739829
8.426917,-1.311942,1.529629,-1.081348,2.438636,0.192141,1.740991
8.431304,-1.311258,1.528933,-1.081052,2.437880,0.192252,1.740127
8.435691,-1.311498,1.529317,-1.081218,2.438083,0.191767,1.740278
8.440078,-1.310743,1.528873,-1.080802,2.437268,0.192328,1.739997
8.444464,-1.310119,1.528985,-1.079947,2.438044,0.193640,1.740828
8.448851,-1.311203,1.529537,-1.081070,2.438664,0.192734,1.741214
8.453238,-1.310785,1.528495,-1.080724,2.437461,0.192271,1.739951
8.457624,-1.310872,1.529079,-1.080987,2.438112,0.192615,1.740759
8.462011,-1.311134,1.529349,-1.081031,2.438030,0.192377,1.740508
8.466398,-1.311130,1.529719,-1.081100,2.438308,0.192607,1.740820
8.470785,-1.311352,1.529569,-1.081228,2.438136,0.191761,1.740308
8.475171,-1.310717,1.528975,-1.080957,2.438076,0.192620,1.740442
8.479558,-1.311969,1.529767,-1.081337,2.438655,0.192485,1.741037
8.483945,-1.310680,1.529846,-1.080239,2.438912,0.193977,1.741639
8.488332,-1.310912,1.528442,-1.081000,2.437369,0.192334,1.739756
8.492718,-1.311426,1.529241,-1.081262,2.438042,0.192216,1.740357
8.497105,-1.311905,1.529599,-1.081120,2.438296,0.192697,1.740884
8.501492,-1.311652,1.529116,-1.081126,2.438042,0.192465,1.740384
8.505879,-1.311567,1.528490,-1.081099,2.437374,0.191736,1.739661
8.510265,-1.312161,1.529545,-1.081246,2.438501,0.192204,1.740910
8.514652,-1.312007,1.529450,-1.081264,2.438501,0.192365,1.740780
8.519039,-1.311607,1.529327,-1.081042,2.438299,0.192521,1.740669
8.523426,-1.311039,1.528300,-1.081121,2.437223,0.192290,1.739625
8.527812,-1.311232,1.529381,-1.081482,2.438119,0.192526,1.740607
8.532199,-1.311258,1.529264,-1.081212,2.438229,0.192811,1.740607
8.536586,-1.310476,1.529145,-1.080701,2.438319,0.193598,1.740943
8.540972,-1.312090,1.529603,-1.081247,2.438086,0.191963,1.740221
8.545359,-1.311579,1.529244,-1.080993,2.438024,0.192204,1.740413
8.549746,-1.311864,1.530114,-1.080660,2.438886,0.193098,1.741619
8.554133,-1.310525,1.529390,-1.080470,2.437904,0.193502,1.740894
8.558519,-1.310955,1.528835,-1.080786,2.437772,0.192541,1.740212
8.562906,-1.310748,1.528615,-1.080770,2.437656,0.192371,1.739699
8.567293,-1.311559,1.529042,-1.081170,2.437687,0.192161,1.739971
8.571680,-1.311893,1.529353,-1.081339,2.438220,0.192107,1.740530
8.576066,-1.312027,1.529756,-1.082538,2.438499,0.192010,1.740967
8.580453,-1.312206,1.529287,-1.084076,2.438278,0.191436,1.741001
8.584840,-1.315205,1.527019,-1.088615,2.438201,0.192051,1.742908
8.589227,-1.318401,1.527169,-1.096013,2.436103,0.191815,1.742456
8.593613,-1.326344,1.525007,-1.104181,2.435687,0.190293,1.742557
8.598000,-1.339124,1.523311,-1.112450,2.431448,0.190950,1.742447
8.602387,-1.348358,1.520579,-1.123481,2.423377,0.191436,1.743367
8.606773,-1.360203,1.518221,-1.136008,2.412273,0.191517,1.743859
8.611160,-1.378321,1.514418,-1.152115,2.400998,0.180988,1.747069
8.615547,-1.394369,1.509653,-1.167164,2.390556,0.180560,1.750524
8.619934,-1.412917,1.505984,-1.186314,2.378299,0.179321,1.753018
8.624320,-1.435089,1.499994,-1.208030,2.363734,0.171272,1.759654
8.628707,-1.455921,1.492504,-1.225629,2.348745,0.168294,1.765515
8.633094,-1.469197,1.491242,-1.248980,2.338774,0.149077,1.780928
8.637481,-1.486142,1.482756,-1.267748,2.330901,0.136954,1.789038
8.641867,-1.493222,1.478745,-1.283333,2.325163,0.124758,1.797296
8.646254,-1.513181,1.470265,-1.329234,2.324802,0.093151,1.826190
8.650641,-1.516946,1.471466,-1.345119,2.323855,0.081861,1.836196
8.655028,-1.521176,1.466956,-1.361582,2.323157,0.076042,1.840864
8.659414,-1.534391,1.461410,-1.378199,2.317648,0.063186,1.845819
8.663801,-1.546612,1.457003,-1.392928,2.314057,0.054680,1.853343
8.668188,-1.551678,1.450382,-1.406253,2.306776,0.050746,1.859545
8.672574,-1.564848,1.447095,-1.419921,2.302049,0.046755,1.860650
8.676961,-1.571150,1.440932,-1.439586,2.296512,0.034931,1.864666
8.681348,-1.587907,1.431258,-1.457377,2.282458,0.033523,1.871462
8.685735,-1.605688,1.419688,-1.477208,2.268335,0.030010,1.871597
8.690121,-1.626933,1.410006,-1.498885,2.245435,0.021227,1.875222
8.694508,-1.648995,1.394762,-1.517257,2.216453,0.018948,1.875073
8.698895,-1.675944,1.374845,-1.540677,2.189060,0.018731,1.875749
8.703282,-1.702935,1.353979,-1.563209,2.159019,0.019030,1.876898
8.707668,-1.727387,1.338683,-1.584640,2.121980,0.018100,1.876191
8.712055,-1.755172,1.309457,-1.610323,2.083241,0.017322,1.876005
8.716442,-1.785658,1.282310,-1.638875,2.043228,0.016069,1.876044
8.720829,-1.812206,1.267540,-1.660354,2.003817,0.015027,1.876053
8.725215,-1.957185,1.055950,-1.681816,1.962468,0.013051,1.880353
8.729602,-1.977068,1.019568,-1.704877,1.914868,0.009592,1.879111
8.733989,-1.993992,0.986561,-1.729080,1.872304,0.007498,1.879530
8.738376,-2.014427,0.949488,-1.749014,1.829775,-0.005706,1.885403
8.742762,-2.061363,0.843748,-1.805203,1.698174,-0.016981,1.889535
8.747149,-2.070936,0.812084,-1.817883,1.659580,-0.018073,1.890304
8.751536,-2.081829,0.782951,-1.830042,1.613281,-0.019834,1.889484
8.755922,-2.093065,0.749919,-1.835325,1.568517,-0.020252,1.887728
8.760309,-2.102021,0.714698,-1.844105,1.520916,-0.020351,1.887204
8.764696,-2.108664,0.670031,-1.855541,1.478319,-0.019981,1.886927
8.769083,-2.115950,0.634740,-1.867293,1.427507,-0.020339,1.886638
8.773469,-2.119625,0.603964,-1.868186,1.386003,-0.019241,1.886281
8.777856,-2.119986,0.606500,-1.865031,1.389738,-0.020206,1.885145
8.782243,-2.119685,0.613191,-1.864251,1.400970,-0.019336,1.886181
8.786630,-2.120472,0.615307,-1.866168,1.404584,-0.019604,1.886617
8.791016,-2.119555,0.611613,-1.865555,1.403429,-0.019736,1.887016
8.795403,-2.120033,0.606711,-1.868601,1.395325,-0.021341,1.886930
8.799790,-2.120681,0.603790,-1.870160,1.393032,-0.022170,1.886380
8.804177,-2.121504,0.604913,-1.873163,1.394662,-0.024925,1.890195
8.808563,-2.121306,0.604416,-1.876358,1.397950,-0.035330,1.894665
8.812950,-2.121182,0.604018,-1.878924,1.396317,-0.037934,1.895213
8.817337,-2.120270,0.603185,-1.880624,1.396431,-0.037436,1.896722
8.821723,-2.120802,0.603691,-1.883711,1.397179,-0.039196,1.898037
8.826110,-2.121217,0.602463,-1.886294,1.396564,-0.043517,1.900452
8.830497,-2.121137,0.602258,-1.888827,1.396148,-0.044782,1.900786
8.834884,-2.120602,0.601625,-1.892564,1.397126,-0.046249,1.900246
8.839270,-2.121119,0.602627,-1.895353,1.398327,-0.056581,1.904263
8.843657,-2.121927,0.603456,-1.899801,1.399005,-0.058233,1.906568
8.848044,-2.121847,0.602990,-1.903538,1.399021,-0.059654,1.907195
8.852431,-2.121199,0.602805,-1.905867,1.398884,-0.060009,1.907200
8.856817,-2.121391,0.603223,-1.908647,1.398656,-0.060010,1.907963
8.861204,-2.121026,0.602526,-1.912243,1.398571,-0.060850,1.907473
8.865591,-2.121296,0.602811,-1.911852,1.399211,-0.060954,1.907539
8.869978,-2.121391,0.602954,-1.913257,1.402505,-0.060098,1.907793
8.874364,-2.121721,0.602885,-1.914292,1.403200,-0.061124,1.907071
8.878751,-2.121939,0.602633,-1.915651,1.403939,-0.060941,1.906676
8.883138,-2.121800,0.602840,-1.915723,1.404687,-0.060907,1.906550
8.887524,-2.120873,0.602881,-1.914673,1.405165,-0.058715,1.907133
8.891911,-2.121049,0.603310,-1.914887,1.405103,-0.059452,1.906365
8.896298,-2.121009,0.602851,-1.914707,1.404739,-0.059955,1.905590
8.900685,-2.122469,0.603600,-1.915869,1.405165,-0.060945,1.905055
8.905071,-2.121498,0.602721,-1.914069,1.404444,-0.059743,1.904670
8.909458,-2.121300,0.602854,-1.913324,1.404655,-0.058869,1.904918
8.913845,-2.121476,0.603227,-1.913291,1.405361,-0.057761,1.905899
8.918232,-2.121872,0.603064,-1.913117,1.404906,-0.058702,1.905027
8.922618,-2.121211,0.602856,-1.911806,1.404564,-0.057580,1.905229
8.927005,-2.121440,0.603254,-1.911509,1.404488,-0.057482,1.905100
8.931392,-2.121089,0.602380,-1.910869,1.403842,-0.057755,1.904409
8.935779,-2.121057,0.603899,-1.911001,1.405105,-0.056595,1.905710
8.940165,-2.120615,0.602981,-1.910194,1.404102,-0.056260,1.904936
8.944552,-2.120936,0.603626,-1.910730,1.404320,-0.056701,1.905005
8.948939,-2.120687,0.602271,-1.910291,1.403912,-0.056593,1.904508
8.953326,-2.120886,0.603732,-1.911204,1.405184,-0.056475,1.905856
8.957712,-2.120803,0.602362,-1.911233,1.403994,-0.057368,1.904868
8.962099,-2.121505,0.602902,-1.911909,1.404281,-0.057696,1.905117
8.966486,-2.121643,0.603422,-1.912113,1.404612,-0.057756,1.905541
8.970872,-2.121543,0.603967,-1.912476,1.404880,-0.058065,1.906039
8.975259,-2.121297,0.603457,-1.912555,1.404678,-0.058038,1.905673
8.979646,-2.121881,0.604099,-1.913578,1.404816,-0.058745,1.906005
8.984033,-2.121481,0.603537,-1.913576,1.405144,-0.058257,1.906704
8.988419,-2.121349,0.603316,-1.913318,1.404756,-0.058528,1.906112
8.992806,-2.121199,0.603405,-1.913493,1.404980,-0.058308,1.906618
8.997193,-2.120395,0.602924,-1.912839,1.404650,-0.057913,1.906553
9.001580,-2.121406,0.603039,-1.913972,1.404739,-0.059137,1.906457
9.005966,-2.121333,0.603372,-1.913912,1.404823,-0.059011,1.906580
9.010353,-2.121085,0.602948,-1.914185,1.404995,-0.058687,1.906682
9.014740,-2.121152,0.603006,-1.914346,1.405184,-0.059013,1.906890
9.019127,-2.121192,0.603162,-1.914216,1.405718,-0.058569,1.907388
9.023513,-2.120405,0.603168,-1.913349,1.405882,-0.057755,1.907989
9.027900,-2.120508,0.602627,-1.913481,1.405157,-0.058427,1.906942
9.032287,-2.120913,0.602505,-1.913423,1.404560,-0.059261,1.905924
9.036673,-2.121177,0.602404,-1.913306,1.404567,-0.059260,1.905658
9.041060,-2.120792,0.602928,-1.912821,1.405274,-0.058284,1.906436
9.045447,-2.121929,0.602996,-1.914111,1.405175,-0.059331,1.906208
9.049834,-2.121471,0.602877,-1.913227,1.405123,-0.058774,1.906360
9.054220,-2.121530,0.602578,-1.913054,1.404718,-0.059465,1.905593
9.058607,-2.122054,0.603477,-1.913988,1.405318,-0.059508,1.905895
9.062994,-2.121442,0.602693,-1.913667,1.404752,-0.059221,1.905688
9.067381,-2.121616,0.603355,-1.913657,1.405349,-0.059297,1.906065
9.071767,-2.121281,0.602689,-1.913093,1.404968,-0.058843,1.906156
9.076154,-2.121403,0.603215,-1.913005,1.404933,-0.058884,1.906269
9.080541,-2.121257,0.602946,-1.912817,1.404891,-0.058651,1.906210
9.084928,-2.120952,0.604046,-1.912496,1.405214,-0.058202,1.906518
9.089314,-2.119645,0.602337,-1.911464,1.404472,-0.057027,1.906178
9.093701,-2.121510,0.603344,-1.913016,1.404476,-0.058802,1.905857
9.098088,-2.120900,0.602478,-1.912028,1.404206,-0.058290,1.905624
9.102474,-2.121059,0.603166,-1.912404,1.404595,-0.058207,1.906028
9.106861,-2.120304,0.602761,-1.911595,1.404412,-0.057792,1.906014
9.111248,-2.120841,0.603051,-1.912297,1.404421,-0.058101,1.905976
9.115635,-2.121151,0.602883,-1.912745,1.404591,-0.058342,1.905939
9.120021,-2.121309,0.603275,-1.912750,1.403986,-0.058795,1.905631
9.124408,-2.121184,0.602902,-1.912690,1.404647,-0.058437,1.905954
9.128795,-2.121972,0.604165,-1.913324,1.405328,-0.058578,1.906469
9.133182,-2.121297,0.602124,-1.912557,1.404274,-0.058740,1.905271
9.137568,-2.121450,0.602690,-1.912754,1.404710,-0.058474,1.905848
9.141955,-2.121569,0.602949,-1.912748,1.404631,-0.058367,1.905906
9.146342,-2.121347,0.603692,-1.912774,1.405399,-0.057715,1.906576
9.150729,-2.120916,0.602356,-1.912203,1.404232,-0.057792,1.905395
9.155115,-2.121300,0.603896,-1.912547,1.405263,-0.057429,1.906578
9.159502,-2.120525,0.602379,-1.912164,1.403926,-0.057350,1.905570
9.163889,-2.121165,0.604230,-1.912828,1.405640,-0.057218,1.907095
9.168276,-2.120744,0.603216,-1.912481,1.405137,-0.057257,1.906878
9.172662,-2.121525,0.602703,-1.912969,1.404241,-0.058453,1.905773
9.177049,-2.120138,0.602200,-1.911504,1.403910,-0.057389,1.905718
9.181436,-2.120604,0.602159,-1.912131,1.403635,-0.057908,1.905137
9.185822,-2.121031,0.603230,-1.912746,1.404862,-0.057773,1.906279
9.190209,-2.120612,0.602723,-1.911970,1.404358,-0.057875,1.905847
9.194596,-2.121658,0.603255,-1.913726,1.404817,-0.058884,1.906081
9.198983,-2.121228,0.603065,-1.912792,1.404134,-0.058648,1.905696
9.203369,-2.121093,0.602920,-1.912850,1.404463,-0.058354,1.905980
9.207756,-2.121356,0.603387,-1.913276,1.404923,-0.058478,1.906068
9.212143,-2.120812,0.601807,-1.912870,1.403670,-0.058442,1.905331
9.216530,-2.122058,0.603293,-1.914275,1.404972,-0.059067,1.906242
9.220916,-2.120852,0.602616,-1.913111,1.404750,-0.058431,1.906173
9.225303,-2.120513,0.602416,-1.912605,1.404118,-0.058311,1.905720
9.229690,-2.121511,0.603601,-1.913623,1.405627,-0.059029,1.906779
9.234077,-2.121096,0.602603,-1.912869,1.404157,-0.058887,1.905445
9.238463,-2.121085,0.603146,-1.913116,1.404831,-0.058265,1.906164
9.242850,-2.121493,0.602447,-1.913017,1.403833,-0.059142,1.905040
9.247237,-2.121195,0.602980,-1.912900,1.405133,-0.058124,1.906108
9.251623,-2.120531,0.603091,-1.912091,1.404869,-0.057574,1.906347
9.256010,-2.120685,0.602632,-1.912711,1.404606,-0.057863,1.906085
9.260397,-2.120804,0.601873,-1.912785,1.404108,-0.058352,1.905806
9.264784,-2.120760,0.602182,-1.912838,1.404370,-0.057799,1.906174
9.269170,-2.121085,0.602443,-1.913319,1.404633,-0.058299,1.906270
9.273557,-2.121301,0.602207,-1.913675,1.404644,-0.058825,1.906096
9.277944,-2.122091,0.602959,-1.913989,1.404860,-0.059309,1.905968
9.282331,-2.121281,0.603235,-1.913118,1.404703,-0.058683,1.905989
9.286717,-2.121254,0.603208,-1.913208,1.404788,-0.058687,1.906095
9.291104,-2.121164,0.603085,-1.913424,1.405186,-0.058373,1.906375
9.295491,-2.121568,0.603114,-1.913975,1.404815,-0.059082,1.905934
9.299878,-2.121347,0.602763,-1.913441,1.404852,-0.058795,1.905888
9.304264,-2.121354,0.603232,-1.913180,1.404755,-0.058716,1.906021
9.308651,-2.121113,0.603222,-1.912749,1.404747,-0.058489,1.906133
9.313038,-2.121052,0.603313,-1.912752,1.404939,-0.058478,1.906091
9.317424,-2.121096,0.602989,-1.912766,1.404675,-0.058402,1.906060
9.321811,-2.121003,0.604039,-1.912429,1.405291,-0.057956,1.906623
9.326198,-2.120818,0.602216,-1.912558,1.404319,-0.058627,1.905275
9.330585,-2.121474,0.603351,-1.913197,1.404782,-0.058759,1.905981
9.334971,-2.120912,0.603041,-1.913139,1.404986,-0.058013,1.906537
9.339358,-2.121079,0.602810,-1.913046,1.404524,-0.058635,1.905992
9.343745,-2.120819,0.602031,-1.912803,1.403872,-0.058757,1.905562
9.348132,-2.121237,0.602825,-1.913087,1.404365,-0.058730,1.905705
9.352518,-2.120837,0.602864,-1.912662,1.404756,-0.057905,1.906271
9.356905,-2.121537,0.604359,-1.913721,1.405657,-0.058105,1.906898
9.361292,-2.121335,0.604271,-1.913397,1.405491,-0.058029,1.906874
9.365679,-2.121261,0.603294,-1.912843,1.404507,-0.058826,1.905617
9.370065,-2.121327,0.604040,-1.912946,1.405254,-0.058118,1.906372
9.374452,-2.121601,0.603360,-1.913446,1.404695,-0.058821,1.905749
9.378839,-2.121707,0.602673,-1.913461,1.404384,-0.059207,1.905145
9.383226,-2.121598,0.603383,-1.913421,1.405057,-0.058465,1.906046
9.387612,-2.121346,0.602989,-1.913286,1.404671,-0.058207,1.906022
9.391999,-2.121572,0.603571,-1.913225,1.405129,-0.058014,1.906570
9.396386,-2.121276,0.602782,-1.912830,1.404618,-0.058073,1.906046
9.400772,-2.121341,0.602650,-1.912452,1.403822,-0.058663,1.905463
9.405159,-2.121103,0.603506,-1.912645,1.405064,-0.057813,1.906813
9.409546,-2.120932,0.602419,-1.912335,1.403808,-0.058392,1.905707
9.413933,-2.120583,0.602856,-1.912241,1.404637,-0.057648,1.906527
9.418319,-2.121542,0.603486,-1.913078,1.404766,-0.057890,1.906301
9.422706,-2.120634,0.603287,-1.911873,1.404859,-0.057185,1.906622
9.427093,-2.121331,0.602638,-1.912775,1.404410,-0.058425,1.905756
9.431480,-2.120640,0.602162,-1.912351,1.403855,-0.058260,1.905395
9.435866,-2.120854,0.602955,-1.912503,1.404767,-0.057952,1.906164
9.440253,-2.120777,0.603162,-1.912434,1.404974,-0.057471,1.906712
9.444640,-2.121172,0.603310,-1.912605,1.404996,-0.058207,1.906391
9.449027,-2.121269,0.602972,-1.912862,1.404764,-0.058568,1.905915
9.453413,-2.121492,0.603040,-1.912822,1.404741,-0.058548,1.906030
9.457800,-2.121073,0.602638,-1.912729,1.404616,-0.058540,1.906002
9.462187,-2.121583,0.602810,-1.913050,1.404453,-0.059209,1.905560
9.466573,-2.121757,0.603171,-1.913772,1.404883,-0.058998,1.905790
9.470960,-2.121647,0.603242,-1.913381,1.404652,-0.058654,1.906048
9.475347,-2.121404,0.602603,-1.912887,1.404203,-0.058312,1.905798
9.479734,-2.121921,0.603160,-1.913460,1.404653,-0.058903,1.905762
9.484120,-2.121698,0.602942,-1.913093,1.404495,-0.059042,1.905845
9.488507,-2.120531,0.603399,-1.912739,1.405576,-0.057346,1.907130
9.492894,-2.120740,0.602645,-1.912454,1.404576,-0.058093,1.906211
9.497281,-2.120794,0.602883,-1.912489,1.404765,-0.057452,1.906240
9.501667,-2.121021,0.603166,-1.912919,1.405082,-0.058453,1.906383
9.506054,-2.121025,0.603120,-1.912643,1.404883,-0.058600,1.906007
9.510441,-2.120764,0.602669,-1.912262,1.404665,-0.058395,1.906051
9.514828,-2.121003,0.602818,-1.912571,1.404672,-0.058968,1.905957
9.519214,-2.120873,0.602818,-1.912504,1.404541,-0.058468,1.906017
9.523601,-2.121357,0.602767,-1.912841,1.404063,-0.059546,1.905458
9.527988,-2.121001,0.602583,-1.912931,1.404766,-0.058305,1.906192
9.532374,-2.122187,0.603960,-1.913989,1.405476,-0.059026,1.906599
9.536761,-2.122246,0.602242,-1.913640,1.404026,-0.059939,1.905159
9.541148,-2.121710,0.602744,-1.913262,1.404510,-0.059282,1.905416
9.545535,-2.121961,0.603729,-1.913663,1.405477,-0.058220,1.906617
9.549921,-2.120804,0.602868,-1.912403,1.404730,-0.057814,1.906328
9.554308,-2.121421,0.602797,-1.913347,1.404356,-0.058997,1.905615
9.558695,-2.121559,0.604248,-1.913041,1.404907,-0.058472,1.906459
9.563082,-2.120821,0.603136,-1.911318,1.404019,-0.055858,1.904915
9.567468,-2.121218,0.602480,-1.906803,1.402841,-0.045538,1.898347
9.571855,-2.120195,0.602588,-1.898428,1.399631,-0.031508,1.889013
9.576242,-2.120691,0.603117,-1.894197,1.399440,-0.030266,1.884354
9.580629,-2.120607,0.602879,-1.886174,1.397245,-0.017633,1.878246
9.585015,-2.120876,0.602815,-1.880042,1.391668,-0.006501,1.870903
9.589402,-2.121158,0.602714,-1.875426,1.390017,-0.004289,1.864376
9.593789,-2.121299,0.603207,-1.873227,1.388022,-0.001928,1.863984
9.598176,-2.121262,0.602753,-1.868761,1.383832,0.009179,1.860131
9.602562,-2.121570,0.602829,-1.863123,1.381692,0.013659,1.856621
9.606949,-2.121965,0.603063,-1.859548,1.377842,0.024922,1.847750
9.611336,-2.122136,0.602916,-1.852231,1.374174,0.038606,1.841006
9.615722,-2.122375,0.603004,-1.844245,1.370901,0.049815,1.832010
9.620109,-2.122102,0.603055,-1.839239,1.367235,0.051514,1.826800
9.624496,-2.121761,0.602295,-1.829190,1.362581,0.060443,1.819424
9.628883,-2.122352,0.603973,-1.822438,1.361141,0.073222,1.810823
9.633269,-2.122154,0.602758,-1.810777,1.349693,0.086073,1.800626
9.637656,-2.121806,0.603213,-1.810852,1.347959,0.086753,1.799678
9.642043,-2.120564,0.601964,-1.809344,1.346276,0.087567,1.798878
9.646430,-2.120102,0.602229,-1.807056,1.345846,0.087917,1.798589
9.650816,-2.120004,0.601872,-1.805635,1.344697,0.087852,1.797962
9.655203,-2.119778,0.601898,-1.803639,1.344301,0.088952,1.797680
9.659590,-2.119964,0.601844,-1.803679,1.343854,0.088512,1.797527
9.663977,-2.119585,0.602164,-1.802444,1.343670,0.089222,1.797604
