t,xA,yA,xB,yB,xC,yC
4.306221,-1.809771,1.347259,-1.648095,2.123528,-0.333126,1.654632
4.310617,-1.801961,1.353760,-1.630795,2.132634,-0.331071,1.649145
4.315013,-1.789986,1.360659,-1.614770,2.144022,-0.329508,1.645810
4.319408,-1.773245,1.369405,-1.595371,2.158432,-0.327058,1.644073
4.323804,-1.753605,1.376073,-1.578808,2.175551,-0.325874,1.643767
4.328200,-1.733088,1.386626,-1.560442,2.194764,-0.324830,1.643769
4.332596,-1.712128,1.393366,-1.541889,2.212516,-0.325216,1.643294
4.336992,-1.689981,1.404139,-1.523200,2.231648,-0.325261,1.644197
4.341388,-1.666413,1.407947,-1.502848,2.248702,-0.324427,1.644312
4.345784,-1.647917,1.413537,-1.481466,2.264227,-0.324078,1.644358
4.350179,-1.628224,1.422086,-1.464367,2.278736,-0.323083,1.644626
4.354575,-1.584664,1.430924,-1.422323,2.309042,-0.322010,1.643303
4.358971,-1.574398,1.431102,-1.416662,2.312471,-0.319572,1.642264
4.363367,-1.569320,1.430741,-1.411854,2.315331,-0.318663,1.639750
4.367763,-1.566661,1.432137,-1.405821,2.317551,-0.318176,1.638504
4.372159,-1.564965,1.432787,-1.402611,2.318831,-0.317306,1.637934
4.376555,-1.563365,1.430486,-1.400845,2.317855,-0.316469,1.636203
4.380951,-1.563714,1.431448,-1.400879,2.318912,-0.316101,1.636872
4.385346,-1.563816,1.429829,-1.401643,2.318046,-0.316676,1.635698
4.389742,-1.564120,1.430452,-1.402186,2.318925,-0.316748,1.636263
4.394138,-1.564143,1.430359,-1.402232,2.318993,-0.316880,1.636406
4.398534,-1.564777,1.431340,-1.402528,2.319959,-0.317167,1.637333
4.402930,-1.563919,1.429181,-1.402261,2.318272,-0.317081,1.635550
4.407326,-1.564209,1.429729,-1.402428,2.318535,-0.317167,1.635899
4.411722,-1.563727,1.430663,-1.402220,2.319542,-0.316776,1.637091
4.416117,-1.564279,1.430031,-1.402733,2.319051,-0.317304,1.636411
4.420513,-1.564120,1.430017,-1.402669,2.318976,-0.317213,1.636636
4.424909,-1.563882,1.429602,-1.402138,2.318512,-0.316954,1.636173
4.429305,-1.563911,1.430249,-1.402555,2.319182,-0.316896,1.636827
4.433701,-1.564571,1.430828,-1.402849,2.319788,-0.317092,1.637255
4.438097,-1.565624,1.430331,-1.404137,2.319634,-0.318326,1.637444
4.442493,-1.565122,1.429665,-1.403744,2.318706,-0.317681,1.636365
4.446889,-1.564656,1.430595,-1.403468,2.319560,-0.317333,1.637634
4.451284,-1.564689,1.430566,-1.403518,2.319536,-0.317280,1.637374
4.455680,-1.564608,1.429948,-1.403860,2.318994,-0.318171,1.637155
4.460076,-1.564536,1.430390,-1.403491,2.319337,-0.317405,1.637287
4.464472,-1.564375,1.430061,-1.403398,2.319395,-0.317447,1.637278
4.468868,-1.564426,1.429671,-1.403442,2.318737,-0.317202,1.636631
4.473264,-1.564532,1.429129,-1.403737,2.318488,-0.317696,1.636282
4.477660,-1.564209,1.430128,-1.403486,2.319436,-0.317550,1.637560
4.482055,-1.564350,1.429212,-1.403012,2.318349,-0.317515,1.636430
4.486451,-1.565065,1.430035,-1.404115,2.319433,-0.318223,1.637180
4.490847,-1.564662,1.430482,-1.403388,2.319652,-0.317556,1.637474
4.495243,-1.565448,1.430957,-1.404168,2.320351,-0.318174,1.637916
4.499639,-1.564924,1.429439,-1.404243,2.318813,-0.318202,1.636316
4.504035,-1.564720,1.430242,-1.403837,2.319386,-0.317811,1.637098
4.508431,-1.564613,1.429287,-1.403768,2.318862,-0.317777,1.636812
4.512827,-1.565001,1.430684,-1.403836,2.320075,-0.317810,1.637642
4.517222,-1.564736,1.430167,-1.403876,2.319545,-0.317794,1.637075
4.521618,-1.564489,1.430409,-1.403439,2.319553,-0.317347,1.637402
4.526014,-1.564928,1.429957,-1.403944,2.319265,-0.317678,1.637075
4.530410,-1.564282,1.430019,-1.403585,2.319348,-0.317493,1.637113
4.534806,-1.564423,1.430293,-1.403858,2.319824,-0.317861,1.637628
4.539202,-1.564882,1.430243,-1.403782,2.319307,-0.317769,1.637169
4.543598,-1.564550,1.430250,-1.403720,2.319156,-0.317692,1.637288
4.547993,-1.564254,1.430521,-1.403504,2.319276,-0.317471,1.637605
4.552389,-1.563961,1.429594,-1.403506,2.318173,-0.317544,1.636231
4.556785,-1.564271,1.429554,-1.404029,2.318686,-0.317948,1.636688
4.561181,-1.564185,1.430455,-1.403791,2.319378,-0.317629,1.637445
4.565577,-1.564276,1.430528,-1.403830,2.319566,-0.317583,1.637191
4.569973,-1.564638,1.430008,-1.403970,2.319377,-0.317779,1.636968
4.574369,-1.565319,1.430220,-1.404357,2.319364,-0.318123,1.637125
4.578764,-1.564515,1.430111,-1.403705,2.319209,-0.317512,1.636970
4.583160,-1.564108,1.429531,-1.403395,2.318761,-0.316965,1.636496
4.587556,-1.564101,1.429559,-1.403389,2.318815,-0.317068,1.636769
4.591952,-1.564733,1.430442,-1.404206,2.319547,-0.317916,1.637484
4.596348,-1.564689,1.430678,-1.404025,2.319825,-0.317843,1.637697
4.600744,-1.564645,1.430222,-1.403855,2.319280,-0.317733,1.637227
4.605140,-1.563982,1.429862,-1.403339,2.319130,-0.316974,1.637211
4.609536,-1.564573,1.430209,-1.403768,2.319387,-0.317628,1.637361
4.613931,-1.564577,1.430399,-1.403809,2.319709,-0.317665,1.638006
4.618327,-1.564631,1.430015,-1.403815,2.319234,-0.317638,1.637187
4.622723,-1.564455,1.430169,-1.403813,2.319696,-0.317764,1.637512
4.627119,-1.564594,1.430199,-1.403574,2.319213,-0.317727,1.637036
4.631515,-1.563837,1.430240,-1.403218,2.319441,-0.317344,1.637594
4.635911,-1.564771,1.430467,-1.404012,2.319453,-0.318120,1.637481
4.640307,-1.564643,1.430396,-1.403879,2.319522,-0.317938,1.637500
4.644702,-1.565395,1.430557,-1.404326,2.319164,-0.318174,1.637138
4.649098,-1.564742,1.429570,-1.404417,2.318834,-0.318439,1.636929
4.653494,-1.563662,1.430508,-1.402918,2.319565,-0.316897,1.637520
4.657890,-1.563526,1.429802,-1.403159,2.318873,-0.317280,1.637203
4.662286,-1.564493,1.430588,-1.403700,2.319637,-0.317737,1.637518
4.666682,-1.563914,1.429745,-1.403556,2.319155,-0.317422,1.636906
4.671078,-1.563839,1.430784,-1.403219,2.320106,-0.316974,1.637817
4.675474,-1.563916,1.429582,-1.403681,2.318875,-0.317393,1.636656
4.679869,-1.564775,1.430293,-1.404144,2.318956,-0.317766,1.636996
4.684265,-1.564403,1.429897,-1.403901,2.318620,-0.317585,1.636626
4.688661,-1.563994,1.430069,-1.403619,2.318652,-0.317353,1.636860
4.693057,-1.564551,1.430554,-1.403943,2.319653,-0.317685,1.637818
4.697453,-1.564412,1.430124,-1.403764,2.319031,-0.317553,1.637073
4.701849,-1.564953,1.430375,-1.404271,2.319746,-0.317928,1.637839
4.706245,-1.564019,1.429762,-1.403645,2.319044,-0.317495,1.637047
4.710640,-1.564181,1.430765,-1.403752,2.320016,-0.317359,1.638032
4.715036,-1.564287,1.429536,-1.403694,2.318572,-0.317668,1.636564
4.719432,-1.564124,1.429313,-1.403720,2.318701,-0.317649,1.636686
4.723828,-1.564382,1.430984,-1.403561,2.320171,-0.317600,1.638091
4.728224,-1.564387,1.430262,-1.403586,2.319522,-0.317565,1.637395
4.732620,-1.564569,1.430029,-1.403808,2.319473,-0.317429,1.637247
4.737016,-1.564129,1.429082,-1.403742,2.318551,-0.317657,1.636348
4.741412,-1.565230,1.430486,-1.404454,2.319660,-0.318342,1.637471
4.745807,-1.564262,1.430260,-1.403811,2.319573,-0.317760,1.637509
4.750203,-1.563928,1.430152,-1.403453,2.319127,-0.317389,1.636995
4.754599,-1.564579,1.430403,-1.404091,2.319462,-0.317829,1.637571
4.758995,-1.564703,1.429898,-1.404199,2.318744,-0.317995,1.636937
4.763391,-1.564038,1.429406,-1.403395,2.318684,-0.317301,1.636638
4.767787,-1.564259,1.429558,-1.403136,2.318406,-0.317100,1.636501
4.772183,-1.564309,1.430333,-1.403473,2.319475,-0.317183,1.637502
4.776578,-1.565853,1.430808,-1.404568,2.319808,-0.318475,1.637716
4.780974,-1.564820,1.429694,-1.403776,2.318615,-0.317613,1.636641
4.785370,-1.565024,1.430163,-1.403661,2.319227,-0.317560,1.637138
4.789766,-1.564812,1.430215,-1.404014,2.319552,-0.317803,1.637301
4.794162,-1.565160,1.431029,-1.404076,2.319775,-0.317711,1.637644
4.798558,-1.564591,1.430390,-1.404114,2.319389,-0.317582,1.637297
4.802954,-1.564530,1.429974,-1.404082,2.319187,-0.317535,1.637121
4.807350,-1.564297,1.431405,-1.403561,2.320801,-0.317539,1.638709
4.811745,-1.564604,1.429921,-1.404116,2.319090,-0.317835,1.636852
4.816141,-1.564545,1.429399,-1.404032,2.318534,-0.317770,1.636309
4.820537,-1.565097,1.430687,-1.404168,2.319739,-0.317723,1.637482
4.824933,-1.564650,1.430374,-1.404274,2.319743,-0.317894,1.637313
4.829329,-1.564489,1.430134,-1.403966,2.319508,-0.317588,1.636880
4.833725,-1.564162,1.430042,-1.403773,2.319284,-0.317579,1.636964
4.838121,-1.564813,1.430329,-1.404282,2.319250,-0.317942,1.637055
4.842516,-1.564435,1.430620,-1.403621,2.319661,-0.317790,1.637667
4.846912,-1.564610,1.429628,-1.404108,2.318753,-0.318027,1.636608
4.851308,-1.564913,1.430105,-1.404396,2.319393,-0.318534,1.637229
4.855704,-1.564647,1.430063,-1.403987,2.318931,-0.317907,1.636891
4.860100,-1.563918,1.430841,-1.403212,2.319797,-0.316991,1.637763
4.864496,-1.564862,1.430193,-1.404026,2.319094,-0.317734,1.636976
4.868892,-1.564788,1.430271,-1.404329,2.319376,-0.317947,1.637028
4.873287,-1.564796,1.430142,-1.404357,2.319357,-0.318078,1.637084
4.877683,-1.565146,1.431046,-1.404481,2.320286,-0.318085,1.638086
4.882079,-1.564697,1.430325,-1.403918,2.319270,-0.317646,1.637238
4.886475,-1.564414,1.429323,-1.404147,2.318381,-0.317810,1.636385
4.890871,-1.564477,1.430052,-1.404134,2.319283,-0.318049,1.637267
4.895267,-1.565022,1.430336,-1.404624,2.319344,-0.318654,1.637361
4.899663,-1.564115,1.430231,-1.403376,2.319266,-0.317396,1.637205
4.904059,-1.564088,1.429400,-1.403645,2.318784,-0.317504,1.636628
4.908454,-1.564652,1.430501,-1.403842,2.319850,-0.317672,1.637661
4.912850,-1.564507,1.430106,-1.403828,2.319411,-0.317661,1.637194
4.917246,-1.565022,1.430201,-1.403916,2.319446,-0.318219,1.637233
4.921642,-1.564532,1.430020,-1.404025,2.319468,-0.317820,1.637156
4.926038,-1.564053,1.429777,-1.403372,2.319022,-0.317377,1.636927
4.930434,-1.563661,1.430259,-1.403042,2.319716,-0.317165,1.637679
4.934830,-1.564888,1.431013,-1.404065,2.320264,-0.317670,1.638074
4.939225,-1.564158,1.429456,-1.404076,2.319224,-0.317618,1.637196
4.943621,-1.564701,1.430258,-1.404013,2.319311,-0.317688,1.637174
4.948017,-1.564136,1.430280,-1.403415,2.319457,-0.317309,1.637168
4.952413,-1.564442,1.430467,-1.403680,2.319465,-0.317485,1.637611
4.956809,-1.564271,1.429415,-1.403770,2.318769,-0.317533,1.636371
4.961205,-1.564506,1.430266,-1.403712,2.318894,-0.317475,1.636722
4.965601,-1.564250,1.430170,-1.403701,2.319305,-0.317437,1.637156
4.969997,-1.564842,1.430674,-1.403749,2.319480,-0.317493,1.637385
4.974392,-1.564837,1.430338,-1.403855,2.319107,-0.317831,1.637121
4.978788,-1.564508,1.428705,-1.403901,2.317635,-0.317631,1.635493
4.983184,-1.564967,1.430687,-1.403972,2.320128,-0.317848,1.637710
4.987580,-1.564377,1.430043,-1.403790,2.319150,-0.317530,1.637201
4.991976,-1.565647,1.430911,-1.404788,2.319857,-0.318750,1.637756
4.996372,-1.565119,1.431189,-1.404224,2.320080,-0.317970,1.637836
5.000768,-1.564446,1.429949,-1.404092,2.319226,-0.317533,1.636917
5.005163,-1.565742,1.430187,-1.405253,2.319131,-0.318706,1.636793
5.009559,-1.564991,1.430273,-1.404783,2.319639,-0.318142,1.637381
5.013955,-1.564833,1.430613,-1.404905,2.319905,-0.317694,1.637975
5.018351,-1.566497,1.430613,-1.407141,2.319488,-0.319288,1.638157
5.022747,-1.568496,1.428551,-1.411917,2.318093,-0.319836,1.638298
5.027143,-1.573768,1.430383,-1.415667,2.318635,-0.319247,1.639986
5.031539,-1.581439,1.428180,-1.427023,2.313574,-0.320335,1.639610
5.035935,-1.587098,1.426146,-1.433523,2.310138,-0.321008,1.640285
5.040330,-1.598611,1.427415,-1.443672,2.301655,-0.323878,1.640886
5.044726,-1.614194,1.422889,-1.456580,2.292598,-0.325412,1.641150
5.049122,-1.629359,1.420767,-1.470287,2.283753,-0.326742,1.642302
5.053518,-1.644646,1.420267,-1.486442,2.278335,-0.333029,1.646682
5.057914,-1.660895,1.419208,-1.502438,2.264779,-0.336666,1.647993
5.062310,-1.680108,1.414498,-1.520170,2.254183,-0.341968,1.652692
5.066706,-1.694994,1.410012,-1.537840,2.242836,-0.348997,1.659276
5.071101,-1.712075,1.404485,-1.556971,2.234029,-0.360433,1.666299
5.075497,-1.724093,1.402005,-1.578294,2.225664,-0.371282,1.674742
5.079893,-1.735434,1.395130,-1.594182,2.220456,-0.382967,1.682440
5.084289,-1.740535,1.396191,-1.608382,2.222255,-0.393750,1.691030
5.088685,-1.743132,1.392841,-1.620752,2.223657,-0.403846,1.699315
5.093081,-1.747400,1.393540,-1.633441,2.225186,-0.413414,1.707868
5.097477,-1.752870,1.390394,-1.648567,2.224316,-0.424227,1.715114
5.101873,-1.765064,1.386833,-1.661990,2.222886,-0.430290,1.721598
5.106268,-1.770111,1.382755,-1.674575,2.218102,-0.439122,1.724589
5.110664,-1.777549,1.384298,-1.689414,2.214212,-0.446635,1.731312
5.115060,-1.787735,1.375161,-1.705527,2.210158,-0.452748,1.735305
5.119456,-1.797973,1.372798,-1.721274,2.200673,-0.456736,1.739455
5.123852,-1.814830,1.365908,-1.735463,2.187476,-0.462191,1.743544
5.128248,-1.836404,1.358797,-1.757355,2.173284,-0.466361,1.745588
5.132644,-1.855303,1.350315,-1.776609,2.152185,-0.467134,1.746865
5.137039,-1.884102,1.330913,-1.798088,2.125276,-0.468513,1.746979
5.141435,-1.913961,1.315551,-1.822267,2.094033,-0.469600,1.746523
5.145831,-1.940617,1.296332,-1.844537,2.062767,-0.470597,1.746033
5.150227,-1.969849,1.280443,-1.872951,2.028417,-0.473671,1.746120
5.154623,-1.997335,1.257581,-1.896577,1.992740,-0.475673,1.747160
5.159019,-2.020171,1.234494,-1.921569,1.958002,-0.480327,1.748158
5.163415,-2.046298,1.210177,-1.945501,1.923642,-0.484115,1.750234
5.167810,-2.065169,1.193417,-1.963687,1.894624,-0.486082,1.751761
5.172206,-2.083342,1.176760,-1.983191,1.866543,-0.487081,1.752277
5.176602,-2.101368,1.158716,-1.995850,1.842510,-0.487319,1.753322
5.180998,-2.124466,1.132693,-2.008070,1.817338,-0.488942,1.754631
5.185394,-2.141033,1.113836,-2.020586,1.789022,-0.491189,1.753701
5.189790,-2.158233,1.093901,-2.035941,1.761305,-0.492331,1.754607
5.194186,-2.177185,1.070327,-2.047940,1.729973,-0.493407,1.755252
5.198582,-2.196827,1.046847,-2.064562,1.694782,-0.496525,1.754587
5.202977,-2.283643,0.858206,-2.080781,1.655145,-0.498630,1.756815
5.207373,-2.294934,0.832597,-2.091877,1.614586,-0.501835,1.757317
5.211769,-2.309591,0.788626,-2.107374,1.567914,-0.503472,1.758550
5.216165,-2.318573,0.757347,-2.117393,1.520419,-0.504877,1.759506
5.220561,-2.334304,0.710230,-2.129056,1.467540,-0.505007,1.760170
5.224957,-2.343494,0.675586,-2.143948,1.422028,-0.505125,1.761956
5.229353,-2.351292,0.627860,-2.157225,1.368814,-0.509028,1.763118
5.233748,-2.357837,0.595875,-2.163561,1.318438,-0.513502,1.763633
5.238144,-2.356181,0.590299,-2.168043,1.312529,-0.514963,1.761672
5.242540,-2.354650,0.600503,-2.167972,1.321057,-0.520149,1.765032
5.246936,-2.354044,0.607630,-2.170090,1.333397,-0.523173,1.766099
5.251332,-2.355012,0.605962,-2.174857,1.330710,-0.533103,1.773663
5.255728,-2.354696,0.597549,-2.176935,1.317204,-0.534404,1.774252
5.260124,-2.356208,0.595964,-2.180894,1.313401,-0.536714,1.773815
5.264520,-2.354874,0.595609,-2.179381,1.314499,-0.536961,1.774440
5.268915,-2.354904,0.596404,-2.179866,1.316596,-0.537909,1.774280
5.273311,-2.354373,0.596586,-2.179956,1.318150,-0.538863,1.775319
5.277707,-2.354201,0.594853,-2.180110,1.316360,-0.539436,1.775567
5.282103,-2.355116,0.593949,-2.182657,1.315455,-0.541297,1.776858
5.286499,-2.354349,0.594177,-2.183858,1.316534,-0.542249,1.778223
5.290895,-2.354388,0.594245,-2.185640,1.317509,-0.543743,1.779720
5.295291,-2.355110,0.594396,-2.186850,1.317525,-0.545698,1.779386
5.299686,-2.355121,0.593993,-2.187780,1.317577,-0.546501,1.779293
5.304082,-2.354666,0.594830,-2.188291,1.318430,-0.546231,1.779991
5.308478,-2.354116,0.594860,-2.188998,1.319361,-0.546109,1.780299
5.312874,-2.354677,0.595062,-2.189960,1.319592,-0.546275,1.779836
5.317270,-2.354430,0.594295,-2.189658,1.319117,-0.546015,1.779191
5.321666,-2.354476,0.594573,-2.189754,1.319412,-0.545997,1.778971
5.326062,-2.354093,0.594172,-2.189562,1.319270,-0.545615,1.778858
5.330458,-2.354246,0.594504,-2.189801,1.319294,-0.545646,1.778877
5.334853,-2.355076,0.594544,-2.191487,1.318634,-0.546474,1.778980
5.339249,-2.354339,0.594814,-2.192302,1.318385,-0.545568,1.778076
5.343645,-2.354079,0.595549,-2.193320,1.320227,-0.545011,1.779353
5.348041,-2.354128,0.594904,-2.193903,1.319588,-0.545115,1.778587
5.352437,-2.354140,0.594430,-2.195390,1.319224,-0.545077,1.777978
5.356833,-2.354463,0.594886,-2.196420,1.319306,-0.545141,1.778176
5.361229,-2.353617,0.594550,-2.196325,1.319297,-0.544733,1.778228
5.365624,-2.354081,0.595287,-2.196453,1.319650,-0.544597,1.778479
5.370020,-2.354274,0.594580,-2.196952,1.318800,-0.545040,1.777547
5.374416,-2.354479,0.595165,-2.196921,1.319318,-0.545017,1.778520
5.378812,-2.354114,0.595070,-2.196468,1.319503,-0.544432,1.778672
5.383208,-2.354629,0.595074,-2.197159,1.319488,-0.545477,1.778724
5.387604,-2.354059,0.594190,-2.196671,1.318480,-0.545013,1.777698
5.392000,-2.354117,0.595276,-2.196419,1.319452,-0.544727,1.778694
5.396396,-2.355051,0.595273,-2.197480,1.319505,-0.545919,1.778734
5.400791,-2.354271,0.594829,-2.196688,1.319057,-0.545357,1.778346
5.405187,-2.354560,0.594749,-2.196679,1.319065,-0.545389,1.778490
5.409583,-2.354050,0.595359,-2.196543,1.319483,-0.545254,1.778821
5.413979,-2.354532,0.594851,-2.196955,1.319026,-0.545727,1.778640
5.418375,-2.355048,0.594960,-2.197431,1.318532,-0.545947,1.778365
5.422771,-2.354267,0.594956,-2.196886,1.319033,-0.545549,1.778819
5.427167,-2.354445,0.594820,-2.196704,1.318866,-0.545633,1.778643
5.431562,-2.354821,0.594477,-2.197127,1.318788,-0.546246,1.778829
5.435958,-2.353687,0.594542,-2.195707,1.318720,-0.545042,1.778418
5.440354,-2.354196,0.594571,-2.196451,1.319200,-0.545750,1.778902
5.444750,-2.353735,0.594453,-2.196181,1.318897,-0.545373,1.778701
5.449146,-2.353690,0.594300,-2.196251,1.319008,-0.545359,1.778777
5.453542,-2.354088,0.594217,-2.196680,1.318696,-0.545778,1.778467
5.457938,-2.353944,0.594074,-2.196364,1.318829,-0.545539,1.778429
5.462334,-2.354106,0.594730,-2.196488,1.319154,-0.545780,1.778887
5.466729,-2.353908,0.594471,-2.196254,1.319130,-0.545676,1.778940
5.471125,-2.354513,0.594770,-2.196987,1.318743,-0.546139,1.778632
5.475521,-2.354266,0.594839,-2.196834,1.319156,-0.546025,1.779111
5.479917,-2.353820,0.595181,-2.196374,1.319516,-0.545725,1.779450
5.484313,-2.354095,0.594714,-2.197002,1.319019,-0.546200,1.778891
5.488709,-2.353076,0.594876,-2.195898,1.318688,-0.545043,1.778766
5.493105,-2.354163,0.594251,-2.196681,1.318449,-0.546018,1.778376
5.497500,-2.354938,0.595015,-2.197320,1.319116,-0.546459,1.779639
5.501896,-2.354151,0.594888,-2.196400,1.319087,-0.545837,1.778916
5.506292,-2.354531,0.595714,-2.196700,1.320050,-0.545703,1.780100
5.510688,-2.354080,0.594756,-2.196349,1.319071,-0.545765,1.779429
5.515084,-2.354216,0.594880,-2.196299,1.319089,-0.545571,1.779363
5.519480,-2.353917,0.594149,-2.196165,1.318775,-0.545578,1.778905
5.523876,-2.353979,0.594147,-2.196044,1.318546,-0.545254,1.778820
5.528271,-2.354075,0.593797,-2.196242,1.318356,-0.545894,1.778474
5.532667,-2.354409,0.594755,-2.196321,1.318903,-0.545718,1.778991
5.537063,-2.354373,0.594610,-2.196386,1.318764,-0.545840,1.778926
5.541459,-2.354675,0.595200,-2.196531,1.319332,-0.545722,1.779306
5.545855,-2.354578,0.594746,-2.196369,1.318891,-0.545931,1.778732
5.550251,-2.354377,0.594963,-2.196410,1.319023,-0.545766,1.778944
5.554647,-2.353937,0.594734,-2.195856,1.318650,-0.545539,1.778269
5.559043,-2.354189,0.595199,-2.196249,1.319007,-0.545668,1.778965
5.563438,-2.353989,0.595046,-2.196301,1.319235,-0.545734,1.779203
5.567834,-2.354482,0.594562,-2.196681,1.318896,-0.545855,1.778804
5.572230,-2.354282,0.594151,-2.196476,1.318399,-0.545868,1.778482
5.576626,-2.354242,0.594639,-2.196349,1.318979,-0.545404,1.779075
5.581022,-2.354124,0.594423,-2.196382,1.319184,-0.545556,1.779232
5.585418,-2.354367,0.594702,-2.196721,1.318899,-0.545751,1.778859
5.589814,-2.354976,0.594982,-2.197500,1.319413,-0.546355,1.779285
5.594209,-2.353981,0.594469,-2.196224,1.318808,-0.545248,1.778865
5.598605,-2.353812,0.595052,-2.196119,1.319313,-0.545158,1.779279
5.603001,-2.354867,0.594540,-2.197082,1.318301,-0.546296,1.778198
5.607397,-2.354501,0.594577,-2.196902,1.318947,-0.546060,1.778857
5.611793,-2.353704,0.595264,-2.195790,1.319261,-0.545285,1.779179
5.616189,-2.353588,0.594752,-2.196200,1.319281,-0.545164,1.779100
5.620585,-2.354927,0.594761,-2.197117,1.319059,-0.546475,1.778739
5.624981,-2.353978,0.594217,-2.196497,1.318964,-0.545774,1.778859
5.629376,-2.353930,0.594374,-2.196140,1.318585,-0.545687,1.778615
5.633772,-2.353930,0.594858,-2.196195,1.318893,-0.545666,1.778964
5.638168,-2.353757,0.594546,-2.195988,1.318813,-0.545258,1.778905
5.642564,-2.354420,0.594995,-2.196789,1.319222,-0.545995,1.779279
5.646960,-2.354941,0.593938,-2.197249,1.317855,-0.546385,1.777751
5.651356,-2.354239,0.594647,-2.196398,1.318349,-0.545575,1.778685
5.655752,-2.354036,0.595209,-2.195969,1.319039,-0.545209,1.779247
5.660147,-2.354442,0.595041,-2.196769,1.319334,-0.545817,1.779348
5.664543,-2.354614,0.595169,-2.196920,1.319074,-0.545719,1.778906
5.668939,-2.354254,0.594021,-2.196518,1.318201,-0.545716,1.778063
5.673335,-2.354559,0.595513,-2.196745,1.319580,-0.545931,1.779526
5.677731,-2.354026,0.594946,-2.196157,1.319450,-0.545643,1.779324
5.682127,-2.354701,0.594814,-2.196690,1.319347,-0.545812,1.778967
5.686523,-2.354235,0.594462,-2.196422,1.318633,-0.545816,1.778348
5.690919,-2.354591,0.595309,-2.196669,1.319166,-0.545846,1.779051
5.695314,-2.354339,0.594645,-2.196612,1.319098,-0.545949,1.779264
5.699710,-2.354345,0.594813,-2.196567,1.319136,-0.545907,1.779267
5.704106,-2.354268,0.594575,-2.197044,1.319112,-0.546378,1.778991
5.708502,-2.353521,0.594664,-2.195560,1.318794,-0.545308,1.778831
5.712898,-2.354001,0.595490,-2.196375,1.319821,-0.545421,1.779724
5.717294,-2.354728,0.595058,-2.196664,1.318713,-0.545751,1.778655
5.721690,-2.354146,0.594425,-2.196417,1.318437,-0.545712,1.778121
5.726085,-2.354281,0.595878,-2.196264,1.319380,-0.545615,1.779210
5.730481,-2.353442,0.594959,-2.195635,1.319257,-0.545056,1.779147
5.734877,-2.355085,0.594822,-2.196964,1.319024,-0.546147,1.778751
5.739273,-2.354281,0.594631,-2.196389,1.318899,-0.545815,1.778797
5.743669,-2.354816,0.595069,-2.196868,1.319437,-0.546065,1.779065
5.748065,-2.354565,0.594470,-2.196638,1.319026,-0.545833,1.778909
5.752461,-2.354347,0.594692,-2.196253,1.318956,-0.545518,1.778967
5.756857,-2.354140,0.594380,-2.196266,1.318698,-0.545529,1.779020
5.761252,-2.354510,0.595090,-2.196409,1.319187,-0.545525,1.779322
5.765648,-2.354982,0.594498,-2.197260,1.318473,-0.546484,1.778338
5.770044,-2.354253,0.594979,-2.196588,1.318840,-0.545759,1.779051
5.774440,-2.353885,0.595006,-2.195930,1.319273,-0.544991,1.779254
5.778836,-2.354340,0.594246,-2.196650,1.318543,-0.545924,1.778734
5.783232,-2.354201,0.594924,-2.196518,1.318997,-0.545691,1.778824
5.787628,-2.354213,0.594898,-2.196495,1.319148,-0.545720,1.778793
5.792023,-2.353992,0.594739,-2.196396,1.319015,-0.545467,1.778817
5.796419,-2.354057,0.595118,-2.196205,1.319349,-0.545085,1.779062
5.800815,-2.354604,0.594645,-2.196685,1.318848,-0.546394,1.778941
5.805211,-2.354601,0.594783,-2.196622,1.318952,-0.546127,1.778851
5.809607,-2.354030,0.593799,-2.196144,1.317971,-0.545524,1.777773
5.814003,-2.354165,0.595052,-2.196496,1.319145,-0.545581,1.779018
5.818399,-2.353830,0.594632,-2.196466,1.319106,-0.545591,1.779019
5.822794,-2.354007,0.595297,-2.196615,1.319592,-0.545704,1.779322
5.827190,-2.353352,0.594741,-2.196016,1.319500,-0.545383,1.779225
5.831586,-2.353991,0.595146,-2.196379,1.319366,-0.545749,1.779041
5.835982,-2.353783,0.594771,-2.196259,1.319306,-0.545587,1.779003
5.840378,-2.353981,0.594910,-2.196231,1.318660,-0.545643,1.778657
5.844774,-2.353705,0.594673,-2.196262,1.319096,-0.545598,1.778900
5.849170,-2.353473,0.595272,-2.195570,1.319031,-0.545344,1.778847
5.853566,-2.353909,0.595110,-2.196474,1.319280,-0.545590,1.778958
5.857961,-2.354083,0.594496,-2.196248,1.318144,-0.545535,1.778412
5.862357,-2.353974,0.594861,-2.196630,1.319069,-0.545634,1.779239
5.866753,-2.354139,0.595579,-2.196706,1.319413,-0.545685,1.779683
5.871149,-2.353672,0.593620,-2.196256,1.318011,-0.545610,1.778175
5.875545,-2.353809,0.594402,-2.196131,1.318353,-0.545625,1.778880
5.879941,-2.353931,0.594744,-2.196031,1.318898,-0.545372,1.778910
5.884337,-2.353768,0.595471,-2.195918,1.319376,-0.545017,1.779014
5.888732,-2.354066,0.595029,-2.196583,1.319249,-0.545525,1.779126
5.893128,-2.354788,0.595062,-2.196787,1.318998,-0.546053,1.778788
5.897524,-2.353695,0.594879,-2.195882,1.319316,-0.545258,1.779427
5.901920,-2.353368,0.594741,-2.195475,1.318552,-0.544922,1.778440
5.906316,-2.353753,0.594481,-2.196050,1.318712,-0.545507,1.778676
5.910712,-2.354384,0.594907,-2.196638,1.318683,-0.546066,1.778833
5.915108,-2.354259,0.594567,-2.196595,1.319335,-0.546183,1.779425
